2h,20h,40h,60h,material,heatsink,StableOrNot
1.0001,0.99978,1.009,1.004,1,1,1
1.0001,0.99865,0.99556,0.99703,2,0,0
1.0026,0.99833,1.0048,0.99854,1,1,1
1.0001,0.99856,0.98872,0.9911,2,0,0
1.0028,0.99772,0.99802,0.99411,1,1,1
1.0001,0.99955,1.01,1.0017,1,1,1
1.0001,0.99873,0.99439,0.9971,2,0,0
1.0001,0.99905,1.0039,0.99995,2,1,0
1.0001,0.99861,0.99321,0.9909,2,0,0
1.0001,0.99874,0.99183,1.0036,2,1,1
1.0001,0.99913,1.0033,1.0003,2,0,0
1.0001,0.99918,1.0056,1.0026,1,1,1
1.0001,0.99919,1.003,1.0031,2,0,1
1.0001,0.9989,1.002,1.0024,1,1,1
1.0001,0.99869,0.98996,1.0022,2,1,1
1.0027,0.99522,0.99692,0.99685,1,0,1
1.0001,0.99976,1.0119,1.0022,1,1,1
1.0001,0.99923,1.0061,1.0014,1,1,1
1.0025,0.99787,1.0001,1.0011,1,1,1
1.0024,0.98958,0.99738,1.0004,2,0,0
1.0001,0.99866,0.99015,0.99785,2,0,0
1.0001,0.99901,0.99725,1.0037,1,1,1
1.0027,1.0004,1.0082,1.0055,1,0,1
1.0029,0.99899,1.0009,0.99847,1,1,1
1.0001,0.99982,1.0134,0.99957,1,1,1
1.0023,0.99285,0.99966,0.9972,2,0,0
1.0023,0.99004,0.98943,0.98685,2,0,0
1.0001,0.99886,0.99912,1.0034,1,1,1
1.0029,1.0043,1.0053,1.0035,1,1,1
1.0001,0.99853,0.98684,0.99102,1,0,0
1.0001,0.9987,0.99237,1.001,1,1,1
1.0023,0.98958,0.99124,0.99104,2,0,0
1.0001,0.99892,1.0024,1.0018,1,1,1
1.0001,0.99883,0.99736,1.0023,1,1,1
1.0001,0.99902,1.0047,1.0033,1,0,1
1.0025,0.99395,0.99538,0.99116,1,0,0
1.0026,0.99701,0.99923,1,2,1,1
1.0001,0.99879,0.99266,1.0038,1,1,1
1.0028,1.0008,1.0064,1.0043,1,0,1
1.0001,0.99944,1.0058,1.0033,1,1,1
1.0001,0.999,1.001,0.99506,2,0,0
1.0001,0.99935,1.0051,1.0034,1,1,1
1.0001,0.99906,0.99498,1.0045,2,1,1
1.0001,0.9997,1.0119,0.99797,1,1,1
1.0025,0.99488,1.0048,1.0054,1,1,1
1.0001,0.99941,1.0014,1.0038,1,1,1
1.0001,0.99877,0.99338,0.99775,2,0,0
1.0001,0.99853,0.98754,0.99584,2,0,0
1.0001,0.99878,1.0008,0.99894,2,1,0
1.0024,0.98932,0.9975,0.99209,2,0,0
1.0001,0.99864,0.99321,0.99173,2,1,0
1.0001,0.99953,1.0054,1.0035,1,1,1
1.0001,0.99879,0.99959,0.99487,2,0,0
1.0001,0.99983,1.0144,0.99722,2,1,1
1.0001,0.99946,0.9997,1.0046,1,1,1
1.0001,0.99856,0.99153,0.98981,2,0,0
1.0026,0.99769,1.0045,0.99926,1,1,1
1.0023,0.98847,0.99423,0.9935,2,0,0
1.0001,0.99901,0.99568,1.0028,1,1,1
1.0001,0.99856,0.98938,0.99096,2,0,0
1.0001,0.99885,0.99908,0.99385,2,0,0
1.0001,0.99968,1.0105,1.0036,1,1,1
1.0023,0.99097,0.99967,0.99842,2,1,0
1.0027,0.99878,1.0002,0.99599,2,0,0
1.0001,0.99973,1.0076,1.0015,1,1,1
1.0026,0.99656,1.002,0.99662,1,1,1
1.0001,0.99874,0.9917,1.0032,1,1,1
1.0001,0.99867,0.99082,0.99653,1,0,0
1.0028,0.9996,1.0045,1.0016,1,1,1
1.0001,0.99972,1.0084,1.0034,1,0,0
1.0029,0.99921,0.99884,0.99617,1,1,1
1.0024,0.99083,0.99941,0.99264,2,0,0
1.0026,0.99789,0.99829,0.99156,2,0,0
1.0001,0.99983,1.0103,1.0011,1,1,1
1.0001,0.99878,0.99697,0.99822,2,0,0
1.0001,0.99941,0.99912,1.0037,1,1,1
1.0001,0.99869,0.99791,0.99481,2,0,0
1.0001,0.99911,1.001,1.004,1,1,1
1.0024,0.99149,0.9958,0.99084,2,0,0
1.0001,0.99857,0.99695,0.99422,2,0,0
1.0001,0.99909,1.0029,0.99978,1,0,0
1.0001,0.99873,0.99336,1.002,2,1,1
1.0001,0.99913,1.0025,0.99839,2,1,0
1.0026,0.99947,1.0036,1.0022,1,1,1
1.0001,0.99907,1.0008,0.99726,2,0,0
1.0023,0.99042,0.9985,0.99497,2,0,0
1.0026,0.996,0.99848,0.99952,1,1,1
1.0001,0.99855,0.98839,0.99451,2,0,0
1.0001,0.99876,0.99783,1.002,1,1,1
1.0001,0.99935,1.0063,1.0029,1,1,1
1.0028,1.0026,1.0044,1.0068,1,1,1
1.0025,0.99429,0.99777,0.99299,2,0,0
1.0001,0.99857,0.99072,0.99581,2,1,0
1.0027,0.9969,1.0027,0.99932,1,1,1
1.0027,0.99307,0.99534,0.99618,1,0,1
1.0001,0.99872,0.99425,1.0016,1,1,1
1.0001,0.99922,1.0017,1.0024,1,1,1
1.0027,0.99901,1.0055,1.0025,2,1,1
1.0001,0.99919,1.0048,1.001,2,0,0
1.0001,0.99945,1.0075,1.0003,2,0,0
1.0001,0.99968,1.0132,0.99961,2,1,1
1.0001,0.99876,0.9955,0.99684,1,0,0
1.0001,0.99884,0.99841,0.99876,2,0,0
1.0024,0.99177,0.99073,0.99443,2,0,0
1.0001,0.99889,0.99596,0.99719,1,1,0
1.0001,0.99881,1.0005,1.0018,1,0,1
1.0023,0.99039,0.98977,0.98656,2,0,0
1.0001,0.99886,0.99256,1.0039,1,1,1
1.0025,0.99035,0.98965,0.98788,2,0,0
1.0001,0.99904,1.0003,0.99735,2,0,0
1.0001,0.99919,1.0064,1.0031,1,1,1
1.0001,0.99881,0.99757,1.0024,1,0,1
1.0023,0.99472,0.9952,0.9908,2,0,0
1.0001,0.99973,1.0134,1.001,1,1,1
1.0025,0.9901,0.99119,0.99252,2,0,0
1.0027,0.99574,0.99924,0.99458,1,0,0
1.0001,0.99855,0.99063,0.99213,1,0,0
1.0001,0.99938,1.0001,1.0046,1,1,1
1.0023,0.98775,0.9931,0.99646,2,0,0
1.0023,0.98847,0.99315,0.98881,1,0,0
1.0027,0.99856,0.99888,0.99253,2,0,0
1.0028,0.99739,1.0035,1.0022,2,1,1
1.0028,1.0007,1.0036,1.0073,1,1,1
1.0001,0.99893,0.99708,0.99597,2,0,0
1.0001,0.99857,0.98857,0.99332,2,0,0
1.0029,1.0023,1.0028,0.99779,1,1,1
1.0001,0.99936,1.0078,1.0003,1,1,1
1.0028,0.99651,1.0037,1.0011,1,1,1
1.0001,0.99956,1.0024,1.0048,1,1,1
1.0001,0.99872,0.99725,0.99352,2,1,0
1.0025,0.99464,0.99955,0.9978,1,1,1
1.0026,0.99571,1.0022,1.0052,1,1,1
1.0001,0.9985,0.98936,0.99047,2,1,0
1.0001,0.99926,1.0043,1.0028,1,0,1
1.0024,0.99144,0.99208,0.99155,2,0,0
1.0027,0.99901,1.0065,1.0044,1,0,1
1.0001,0.9991,0.99524,1.0044,1,1,1
1.0001,0.99877,0.99477,0.99519,2,0,0
1.0026,0.9975,0.99745,0.99058,2,0,0
1.0001,0.99891,0.99609,0.99839,2,0,0
1.0001,0.9989,0.99633,1.004,1,1,1
1.0029,0.99836,1.0023,1.0033,1,1,1
1.0024,0.99542,1.0015,1.0013,1,1,1
1.0024,0.98857,0.98853,0.98843,2,0,0
1.0001,0.99949,1.0012,1.0042,1,1,1
1.0026,0.99212,0.99772,0.99541,2,0,0
1.0001,0.99983,1.0062,1.0046,2,1,1
1.0023,0.99419,1.0004,1.0021,1,1,1
1.0023,0.9882,0.99296,0.99082,1,0,0
1.0024,0.99268,0.99456,0.98982,1,0,0
1.0001,0.99858,0.98922,0.99169,1,0,0
1.0024,0.99113,0.99327,0.9938,2,0,0
1.0001,0.99868,0.99043,1.0023,1,1,1
1.0024,0.99101,0.99265,0.99078,2,0,0
1.0024,0.99607,0.99767,0.9928,2,0,0
1.0001,0.99965,1.0052,1.0041,1,0,1
1.0001,0.99918,1.0047,0.99898,2,0,0
1.0027,0.99546,0.99891,0.99822,2,0,0
1.0025,0.99403,0.9987,1.0018,1,1,1
1.0023,0.98762,0.99097,0.99429,2,0,0
1.0024,0.98931,0.99023,0.99009,2,0,0
1.0029,0.99707,0.99515,0.9956,2,0,0
1.0001,0.99978,1.0097,0.99784,1,1,1
1.0001,0.99925,1.0041,1.0026,1,1,1
1.0028,0.99908,1.008,1.003,1,1,1
1.0001,0.99862,0.99389,0.98982,2,0,0
1.0001,0.99933,1.0032,1.0017,1,1,1
1.0001,0.99852,0.99294,0.99219,2,0,0
1.0001,0.99907,1.0027,0.99583,2,0,0
1.0001,0.99946,1.0023,1.0039,1,1,1
1.0001,0.99939,1.0057,1.0028,2,1,1
1.0001,0.99854,0.99113,0.99582,2,0,0
1.0025,0.99055,0.99028,0.99164,2,0,0
1.0001,0.99919,1.0076,1.0018,1,1,1
1.0028,1.0007,1.0044,1.0027,1,1,1
1.0024,0.99616,0.99968,0.99771,1,1,1
1.0027,0.99473,0.99329,0.98817,2,0,0
1.0001,0.99942,1.0104,1.0013,1,0,1
1.0024,0.99215,0.99477,0.99181,2,0,0
1.0025,0.99045,0.99713,0.99447,2,0,0
1.0001,0.99924,0.99856,1.0027,1,1,1
1.0001,0.99922,1.0033,1.0021,1,1,1
1.0001,0.99947,1.0082,1.0019,2,0,0
1.0001,0.99865,0.99115,0.99505,2,1,0
1.0023,0.99121,0.9928,0.99245,2,0,0
1.0026,0.9959,0.99743,0.9924,2,0,0
1.0001,0.99914,1.0054,1.0025,1,1,1
1.0001,0.9998,1.0152,0.99419,1,1,1
1.0025,0.99401,1.0028,0.99976,1,1,1
1.0001,0.99882,0.99863,0.9978,2,0,0
1.0028,0.99899,1.0049,0.99941,1,1,1
1.0001,0.99947,1.0033,1.003,1,1,1
1.0025,0.99279,1.0016,1.0032,1,1,1
1.0001,0.99965,1.0048,1.0046,2,1,1
1.0029,0.99845,0.99927,1.0001,1,1,1
1.0001,0.99873,0.99807,0.9965,2,0,0
1.0001,0.99967,1.0048,1.0047,2,1,1
1.0001,0.99932,1.0048,1.0036,2,1,1
1.0024,0.99549,1.0026,0.99764,1,1,1
1.0028,1.0009,1.0041,0.99877,1,1,1
1.0025,0.99247,0.99814,0.99866,1,0,0
1.0001,0.99934,0.99829,1.0042,1,1,1
1.0027,0.99846,0.99848,0.99968,1,0,1
1.0001,0.99923,1.0041,1.0011,2,0,0
1.0028,0.99862,1.0029,0.99695,2,0,0
1.0001,0.9988,0.99529,0.9985,2,0,0
1.0001,0.99881,0.99588,0.99906,2,1,0
1.0001,0.99954,1.003,1.0039,1,1,1
1.0025,0.99662,1.0007,0.99552,1,1,0
1.0026,0.99504,0.99292,0.99018,2,0,0
1.0001,0.99984,1.0075,1.0016,1,1,1
1.0001,0.99894,0.99907,0.99965,2,0,0
1.0001,0.99973,1.0146,0.99835,1,1,1
1.0029,0.99765,1.0039,1.0049,1,1,1
1.0025,0.99741,1.0069,1.0025,2,1,1
1.0025,0.99649,0.99953,1.0004,1,1,1
1.0024,0.98975,0.98774,0.99217,2,0,0
1.0026,0.9973,0.99807,0.99788,2,0,0
1.0001,0.99897,0.99276,1.0042,1,1,1
1.0024,0.98898,0.99446,0.99493,2,0,0
1.0024,0.9907,0.98978,0.9847,2,0,0
1.0028,0.99674,0.9949,0.99465,1,1,1
1.0001,0.99916,0.99907,1.0047,1,0,1
1.0001,0.99887,0.99594,1.0035,1,1,1
1.0024,0.9902,0.99753,0.99412,2,0,0
1.0001,0.99972,1.0039,1.0045,1,1,1
1.0001,0.99863,0.99824,0.99378,2,0,0
1.0001,0.99976,1.0066,1.0042,1,1,1
1.0001,0.99899,1.002,0.99511,2,0,0
1.0024,0.9949,1.003,1.0018,1,1,1
1.0025,0.99303,0.99185,0.98656,2,0,0
1.0001,0.99941,1.0091,1.0027,1,1,1
1.0027,0.9985,0.99923,1.0018,1,1,1
1.0001,0.99868,0.99361,0.99089,2,1,0
1.0001,0.99854,0.9903,0.99038,2,0,0
1.0001,0.99872,0.99165,0.99194,2,0,0
1.0024,0.99016,0.99281,0.98631,2,0,0
1.0001,0.9995,1.0035,1.004,1,1,1
1.0001,0.99923,0.99821,1.0036,2,1,1
1.0029,0.99957,0.9988,0.99554,2,1,1
1.0001,0.99952,1.0063,1.0033,1,1,1
1.0001,0.99871,0.99124,1.0005,1,1,1
1.0001,0.99857,0.98862,0.99403,2,0,0
1.0023,0.98971,0.99501,0.98924,2,0,0
1.0025,0.99301,0.99211,0.98932,1,0,0
1.0001,0.99923,1.0032,1.0007,2,0,0
1.0001,0.9991,1.003,1.0037,1,1,1
1.0024,0.99299,0.99316,0.98981,2,0,0
1.0001,0.99857,0.99137,0.994,1,0,0
1.0028,0.99983,1.0001,0.9961,2,0,0
1.0001,0.99855,0.99251,0.99054,2,0,0
1.0001,0.99954,1.0095,1.0022,1,1,1
1.0028,0.99653,1.0014,0.99771,1,1,1
1.0023,0.99122,0.99155,0.99533,2,0,0
1.0001,0.99927,0.99765,1.0035,1,1,1
1.0001,0.99889,0.99934,1.002,1,0,1
1.0029,0.99736,0.99751,0.99876,2,0,0
1.0025,0.99362,0.99263,0.99673,2,1,0
1.0001,0.99871,0.99575,0.99707,2,0,0
1.0025,0.99474,0.99753,0.99704,2,0,0
1.0026,0.99457,0.99649,0.99198,2,0,0
1.0025,0.99187,0.99506,0.99351,1,0,0
1.0001,0.99873,0.99501,1.0023,1,1,1
1.0024,0.99305,1.0025,1.0005,1,1,1
1.0001,0.99926,1.0044,1.003,1,0,1
1.0001,0.99868,0.99339,0.99037,2,0,0
1.0001,0.99982,1.0129,1.002,1,1,1
1.0029,1.0008,1.0083,1.0041,1,0,1
1.0001,0.99877,1.0005,0.99552,2,0,0
1.0028,0.99633,1.0008,0.9954,1,1,1
1.0001,0.99849,0.98496,0.9908,2,0,0
1.0025,0.99141,0.99715,1.0003,1,1,1
1.0001,0.99896,0.99505,0.99647,2,0,0
1.0026,0.99444,0.99431,0.99678,2,0,0
1.0001,0.99866,0.99367,0.99086,2,0,0
1.0029,0.99668,0.99669,0.99156,2,1,0
1.0001,0.99907,0.99841,1.0021,1,1,1
1.0001,0.99961,1.0075,1.0023,2,0,0
1.0001,0.99917,0.99803,1.0027,1,1,1
1.0026,0.99698,1.0068,1.0014,1,1,1
1.0025,0.99503,0.99543,0.99639,2,0,0
1.0028,0.99709,1.0043,1.0005,1,1,1
1.0001,0.99854,0.99121,0.98975,1,0,0
1.0027,0.99555,0.99772,0.99317,2,0,0
1.0028,0.99953,1.0084,1.0029,1,1,1
1.0024,0.99045,0.98846,0.99231,2,0,0
1.0025,0.99665,0.99822,0.99867,2,0,0
1.0001,0.99897,0.99742,1.0029,1,1,1
1.0001,0.99953,1.0054,1.003,1,1,1
1.0001,0.99974,1.0091,1.0015,1,1,1
1.0028,0.99489,0.99921,0.9954,2,1,0
1.0025,0.99094,0.99901,0.99609,2,0,0
1.0001,0.99879,0.99524,1.002,1,0,1
1.0001,0.99983,1.0146,0.99382,1,1,1
1.0001,0.99889,0.9953,0.99512,2,0,0
1.0025,0.99755,1.0041,1.003,1,1,1
1.0001,0.99972,1.0082,0.99932,1,0,1
1.0001,0.99858,0.99559,0.99315,2,0,0
1.0001,0.99862,0.98909,0.99496,2,0,0
1.0001,0.99862,0.99102,0.99383,2,0,0
1.0023,0.99372,0.99717,0.99964,2,0,0
1.0026,0.9953,0.99325,0.98639,2,0,0
1.0027,0.99465,0.99645,0.99186,2,0,0
1.0001,0.99904,0.99884,1.0038,1,1,1
1.0024,0.98945,0.996,0.98996,2,0,0
1.0024,0.99084,0.9968,0.99852,2,0,0
1.0029,0.99903,0.99983,0.99395,2,0,0
1.0024,0.99585,1.0008,0.99422,2,0,0
1.0026,0.99977,1.0025,0.99753,2,0,0
1.0001,0.9987,0.98943,1.0029,1,1,1
1.0001,0.9994,1.0035,1.0033,1,1,1
1.0027,1.0006,1.0024,0.99923,1,1,1
1.0027,0.99953,1.0071,1.0041,1,1,1
1.0001,0.99909,0.99892,1.0043,1,1,1
1.0001,0.99984,1.0126,1.0002,1,1,1
1.0001,0.99865,0.99226,0.99069,2,1,0
1.0001,0.99905,1.0015,0.99788,2,0,0
1.0001,0.99958,1.0069,1.0043,1,1,1
1.0025,0.99511,1.0035,1.0013,1,1,1
1.0025,0.999,1.0016,0.99533,1,1,1
1.0025,0.99749,1.0011,0.998,2,0,0
1.0001,0.99862,0.99413,0.99199,2,0,0
1.0001,0.99908,0.99623,1.0045,1,1,1
1.0001,0.99937,0.99915,1.0041,1,1,1
1.0023,0.99436,0.99453,0.99637,2,1,0
1.0024,0.99161,0.99094,0.98503,2,0,0
1.0001,0.99973,1.0114,0.99511,1,1,1
1.0001,0.99921,1.006,1.0028,1,1,1
1.0001,0.99887,0.99531,1.0004,1,1,1
1.0027,0.99562,0.99835,0.99445,2,0,0
1.0023,0.99049,0.99957,0.99703,2,0,0
1.0001,0.9993,1.0058,1.003,1,1,1
1.0025,0.99694,0.99708,0.99111,2,0,0
1.0001,0.99954,1.0024,1.0037,1,1,1
1.0025,0.99697,0.99658,0.99081,2,0,0
1.0024,0.99131,0.99575,0.99534,2,0,0
1.0028,1.0024,1.0077,1.0032,1,1,1
1.0001,0.99948,0.99957,1.0049,1,0,1
1.0001,0.99909,0.99872,1.0045,1,1,1
1.0026,0.99314,0.99802,0.99556,2,0,0
1.0028,1.0015,1.0082,1.0036,1,1,1
1.0001,0.99889,1.001,0.9945,2,0,0
1.0001,0.99916,1.0003,1.0035,1,1,1
1.0025,0.99281,0.99241,0.98674,1,0,0
1.0028,0.99708,1.0018,1.003,1,1,1
1.0023,0.98853,0.9939,0.99501,2,0,0
1.0028,0.99628,1.0037,0.99742,1,1,1
1.0001,0.99981,1.0137,1.0024,1,1,1
1.0001,0.99879,0.99543,0.99198,2,0,0
1.0001,0.99901,0.99748,1.0044,1,1,1
1.0001,0.99959,1.0025,1.0049,1,1,1
1.0025,0.99641,0.99699,0.9919,2,0,0
1.0026,0.99231,0.99017,0.99459,2,0,0
1.0001,0.99888,0.99395,1.0038,1,1,1
1.0025,0.9944,0.999,1.0017,1,1,1
1.0023,0.99037,0.99438,0.99491,2,0,0
1.0001,0.99942,1.0027,1.0045,1,1,1
1.0027,0.99508,0.99837,0.9999,1,1,1
1.0001,0.99977,1.0125,0.99967,1,1,1
1.0001,0.9998,1.0037,1.0045,1,1,1
1.0001,0.99887,0.99806,0.99499,2,0,0
1.0025,0.99568,0.99567,0.99581,2,0,0
1.0026,0.99421,0.99643,0.99704,2,1,0
1.0001,0.99851,0.99322,0.99012,2,1,0
1.0001,0.99979,1.007,1.0041,1,1,1
1.0024,0.99142,0.99198,0.9953,2,0,0
1.0025,0.99199,0.99696,0.99387,2,0,0
1.0027,0.99626,1.0019,0.99517,1,1,1
1.0001,0.9991,0.99729,1.0003,1,1,1
1.0028,1.0018,1.0085,1.0067,1,1,1
1.0028,1.0007,1.0054,0.99974,1,1,1
1.0001,0.99875,0.99099,1.0025,1,1,1
1.0001,0.99874,0.99872,0.99339,2,0,0
1.0025,0.99813,0.99946,0.99963,1,1,1
1.0001,0.99934,1.009,0.9999,1,1,1
1.0001,0.9997,1.0081,1.0034,1,1,1
1.0001,0.99971,1.0093,1.0031,1,1,1
1.0027,0.99655,1.0037,1.0065,1,1,1
1.0001,0.99862,0.99414,0.99489,2,0,0
1.0025,0.99722,0.99903,0.9992,2,0,0
1.0028,1.0013,1.0022,0.99631,2,0,0
1.0001,0.99931,1.0063,1.0029,1,1,1
1.0001,0.99894,1.0006,0.99677,2,0,0
1.0027,0.99828,1.0071,1.0039,1,0,1
1.0026,0.99349,0.99437,0.99687,2,0,0
1.0001,0.99948,1.0079,1.0017,1,1,1
1.0027,0.99721,1.0011,1.0013,2,1,1
1.0023,0.98873,0.98998,0.99286,2,0,0
1.0001,0.99871,0.99985,0.9965,2,0,0
1.0027,1.0013,1.0033,1.001,2,1,1
1.0023,0.99237,0.99407,0.9978,2,0,0
1.0001,0.99942,0.99903,1.0048,1,1,1
1.0001,0.99886,0.99871,0.99437,2,0,0
1.0001,0.99904,0.99998,1.0027,1,1,1
1.0028,0.99751,1.0027,0.99723,1,1,1
1.0001,0.99946,1.0091,1.003,1,1,1
1.0001,0.99869,0.9908,0.99295,2,0,0
1.0024,0.98797,0.99614,0.99532,2,0,0
1.0001,0.99957,1.007,1.0021,1,1,1
1.0028,0.99568,0.99573,0.99727,2,0,0
1.0001,0.99887,0.99947,1.0025,1,1,1
1.0001,0.9989,0.99267,1.0038,1,1,1
1.0001,0.99857,0.98847,0.99419,2,0,0
1.0023,0.9954,1.0065,1.0071,1,1,1
1.0025,0.99653,1.0056,1.0049,1,1,1
1.0001,0.99859,0.98992,0.99999,1,1,1
1.0001,0.99861,0.99008,0.9924,2,0,0
1.0024,0.99296,0.99413,0.98781,2,0,0
1.0001,0.9986,0.99132,0.99744,2,0,0
1.0025,0.992,1.0002,1.0007,2,1,0
1.0023,0.99296,0.99461,0.99283,2,0,0
1.0001,0.9998,1.0164,0.99529,1,1,1
1.0001,0.99875,0.99594,0.99132,2,1,0
1.0001,0.99878,0.99559,0.99637,2,0,0
1.0023,0.99019,0.996,0.99311,2,0,0
1.0001,0.9987,0.99541,0.99747,2,0,0
1.0001,0.99866,0.99662,0.99355,2,0,0
1.0001,0.99877,0.99926,0.99381,1,0,0
1.0001,0.99853,0.9876,0.99031,2,1,0
1.0023,0.99211,0.99327,0.9953,2,0,0
1.0027,0.99938,1.0022,0.99961,1,1,1
1.0025,0.99735,1.0072,1.0067,1,1,1
1.0025,0.99593,1.0048,1.004,1,1,1
1.0001,0.9987,0.99296,0.99711,2,0,0
1.0025,0.99639,0.9964,0.99572,2,0,0
1.0001,0.99868,0.99153,0.99179,2,0,0
1.0025,0.99034,0.98957,0.98762,2,0,0
1.0024,0.99017,0.99142,0.99102,2,0,0
1.0023,0.99442,0.99581,0.994,2,1,0
1.0001,0.99942,1.0032,1.004,1,1,1
1.0001,0.99926,1.008,1.0026,1,1,1
1.0028,0.99745,1.0045,1.0043,1,0,1
1.0027,0.99844,1.0081,1.0037,1,1,1
1.0001,0.99889,1.0005,1.0029,1,1,1
1.0023,0.99384,0.99853,0.99274,2,0,0
1.0025,0.99142,0.99793,0.99436,2,0,0
1.0001,0.9993,1.0005,1.0027,1,1,1
1.0001,0.99958,1.0032,1.0039,1,1,1
1.0028,0.99787,0.99704,1.0002,1,1,1
1.0024,0.99554,1.0015,1.0024,1,1,1
1.0026,0.99335,0.99933,0.99672,2,0,0
1.0001,0.99858,0.98859,0.99947,1,1,1
1.0025,0.99339,0.99695,1.0006,1,1,1
1.0027,0.99624,0.99931,0.99665,2,0,0
1.0001,0.99882,0.99787,1.0008,2,1,1
1.0001,0.99972,1.0095,0.99862,1,1,1
1.0027,0.99669,0.9951,0.99056,2,0,0
1.0001,0.99861,0.99066,0.99037,2,0,0
1.0001,0.99912,0.99984,1.0039,2,1,1
1.0023,0.98909,0.99768,0.99361,2,0,0
1.0023,0.98916,0.98842,0.98356,2,0,0
1.0001,0.99911,0.99699,1.0004,1,1,1
1.0023,0.99048,0.99376,0.9902,2,0,0
1.0025,0.99111,0.99803,0.99461,2,1,0
1.0001,0.99867,0.99232,1.001,1,1,1
1.0001,0.99891,0.99719,0.99397,2,0,0
1.0001,0.99895,1.003,1.0032,1,1,1
1.0001,0.99954,1.0092,1.0026,1,1,1
1.0001,0.99888,1.0003,0.99764,2,0,0
1.0023,0.99049,0.99747,0.99967,2,0,0
1.0001,0.99934,1.0025,1.0033,1,1,1
1.0001,0.99886,0.99922,0.99481,2,0,0
1.0001,0.99863,0.98952,0.99514,1,0,0
1.0001,0.99944,1.0009,1.0045,1,1,1
1.0001,0.99883,1.0012,1.0012,1,1,1
1.0001,0.9987,0.99386,0.99036,2,0,0
1.0026,0.99268,0.99807,0.99206,2,0,0
1.0001,0.99875,0.99384,1.0022,1,1,1
1.0027,0.99523,1.0033,0.99644,1,0,0
1.0024,0.98952,0.98848,0.98347,2,1,0
1.0024,0.99566,1.002,1.0001,1,1,1
1.0027,1.0004,1.0007,1.0044,1,1,1
1.0001,0.9996,1.0014,1.0044,1,1,1
1.0027,0.99431,0.99423,0.99014,2,0,0
1.0023,0.99146,0.993,0.99163,2,0,0
1.0001,0.99958,1.0106,1.0032,1,1,1
1.0026,0.99716,0.9992,0.99467,2,0,0
1.0023,0.98953,0.99645,0.99575,1,0,0
1.0026,0.99296,0.99314,0.99208,2,0,0
1.0025,0.99207,0.99819,1.0012,1,1,1
1.0001,0.99911,1.0034,0.99732,2,0,0
1.0001,0.99857,0.99488,0.99139,2,0,0
1.0027,1.0009,1.006,1.0003,1,1,1
1.0001,0.99981,1.0131,1.0025,1,1,1
1.0001,0.9986,0.99501,0.99216,2,0,0
1.0001,0.99867,0.99754,0.9965,2,0,0
1.0024,0.99464,1.0034,1.0004,1,1,1
1.0024,0.98975,0.9874,0.98294,2,0,0
1.0001,0.99874,0.99618,0.9943,2,0,0
1.0023,0.99485,0.99678,0.99946,1,1,1
1.0027,0.99766,1.0025,0.99644,2,0,0
1.0023,0.99043,0.99325,0.99381,2,0,0
1.0025,0.99608,1.0017,0.99526,2,0,0
1.0001,0.99913,0.99672,1.0014,1,0,1
1.0026,0.99189,0.99262,0.99664,2,0,0
1.0026,0.99743,0.99804,0.99366,2,0,0
1.0001,0.99866,0.99356,0.99189,2,1,0
1.0001,0.99965,1.0099,1.0035,1,1,1
1.0001,0.9991,0.99537,1.0042,1,1,1
1.0001,0.99865,0.99542,0.99291,2,0,0
1.0027,0.99741,0.99699,0.99424,1,0,0
1.0023,0.98808,0.9874,0.98809,2,0,0
1.0001,0.99915,1.0033,1.0028,1,1,1
1.0025,0.99601,1.0031,1.0016,1,1,1
1.0001,0.9987,0.99077,1.0009,1,1,1
1.0001,0.99954,1.0055,1.0033,1,0,1
1.0027,1.0002,1.0004,0.99456,2,0,0
1.0001,0.99853,0.98821,0.99007,2,0,0
1.0001,0.99968,1.0095,1.0013,1,1,1
1.0001,0.99899,0.99912,1.0027,1,1,1
1.0001,0.99857,0.99031,0.9969,2,0,0
1.0025,0.9949,1,0.9972,2,1,1
1.0028,0.99562,0.99692,0.99096,2,0,0
1.0001,0.99911,1.0036,1.0028,1,1,1
1.0028,0.99486,0.99401,0.99365,2,0,0
1.0001,0.99959,1.0083,1.0023,1,0,0
1.0026,0.99298,0.99299,0.99147,2,0,0
1.0001,0.99861,0.99302,0.9931,2,0,0
1.0026,0.99988,1.0035,0.99954,2,0,0
1.0023,0.98902,0.98685,0.98743,2,0,0
1.0027,0.99362,0.99915,1.0023,1,1,1
1.0001,0.99944,1.0004,1.0043,1,1,1
1.0025,0.9966,0.99948,1.0019,1,1,1
1.0001,0.99881,0.99872,1.0018,1,1,1
1.0001,0.99863,0.98945,0.9949,2,0,0
1.0024,0.9951,0.99903,0.99446,2,0,0
1.0001,0.99979,1.0175,0.99497,1,1,1
1.0028,0.99988,1.009,1.0062,1,1,1
1.0027,1.0001,1.0031,1.0034,1,1,1
1.0001,0.99928,1.0032,1.0034,1,1,1
1.0025,0.99325,1.0019,1.001,1,1,1
1.0026,0.9918,0.99854,1.0012,1,1,1
1.0001,0.99933,0.99978,1.0038,1,1,1
1.0001,0.99923,1.0031,1.0024,1,1,1
1.0001,0.99964,1.0041,1.0041,1,1,1
1.0028,0.99866,1.0035,1.0033,1,1,1
1.0001,0.99851,0.987,0.99064,2,0,0
1.0025,0.99668,1.0007,1.0001,1,1,1
1.0001,0.99957,1.0042,1.0039,1,1,1
